elr,mileage,name,type,lat,lon
ANI3,129.1348 - 129.1348,LochDhu Crossing,Authorised Access Point - Pedestrian,57.57344314,-3.89222896
ANI3,129.0082 - 129.0082,"B9091 BALBLAIR ROAD  2 , NAIRN",Authorised Access Point - Vehicle,57.57887596,-3.87573548
ANI3,128.166 - 128.166,"B9091 BALBLAIR ROAD  1 , NAIRN",Authorised Access Point - Vehicle,57.57971366,-3.87341191
ANI3,126.08 - 126.08,ALDEARN STATION CLOSE TO O/B 73,Authorised Access Point - Pedestrian,57.58984367,-3.80956321
ANI3,124.1006 - 124.1006,INSHOCH WOOD,Authorised Access Point - Pedestrian,57.5949331,-3.7599117
ANI3,120.0955 - 120.0955,"DALVEY, U/C ROAD OFF A96",Authorised Access Point - Pedestrian,57.60389818,-3.65545897
ANI3,119.1282 - 119.1282,Forres West 680pts,Authorised Access Point,57.60864851,-3.63541996
ANL,9.0022 - 9.0022,Eastcote Lane,Authorised Access Point - Pedestrian,51.54939185,-0.3728657
ANL,7.1504 - 7.1504,Greenford  Station Approach ,Authorised Access Point - Pedestrian,51.54323027,-0.34839256
ANL,7.0968 - 7.0968,Greenford Signalbox,Authorised Access Point - Vehicle,51.54187864,-0.34309117
ANL,06-Jun,Alperton Lane Perivale,Authorised Access Point - Pedestrian,51.53286066,-0.30789252
ANL,4.154 - 4.154,Park Royal Guinness  Maple Leaf Bakery ,Authorised Access Point - Vehicle,51.52784592,-0.28025475
ANL,4.044 - 4.044,North Acton  Tarmac Topmix ,Authorised Access Point - Pedestrian,51.5256784,-0.26922175
ANL,4.0396 - 4.0396,North Acton  Park Royal Road ,Authorised Access Point - Pedestrian,51.52514283,-0.26644541
ANL,3.154 - 3.154,North Acton  Chase Road ,Authorised Access Point - Pedestrian,51.52403618,-0.2609375
ANN,40.1513 - 40.1513,"OB 4, B743 HEATHFIELD ROAD, AYR",Authorised Access Point - Vehicle,55.4773506,-4.594322
ANN,41.1299 - 41.1299,"UB 8, SAINT QUIVOX RD, AUCHINCRUIVE",Authorised Access Point - Road-Rail Machines,55.48379302,-4.57524945
ANN,42.0705 - 42.0705,OB 10 KIRKLANDHOLM FARM RD  off B743 ,Authorised Access Point - Pedestrian,55.48662134,-4.55915637
ANN,42.1672 - 42.1672,OB 12 MOSSBLOWN  u/c road off B742 ,Authorised Access Point - Pedestrian,55.48898688,-4.54593771
ANN,43.0177 - 43.0177,"B742 ROAD, MOSSBLOWN",Authorised Access Point - Pedestrian,55.48943968,-4.54218655
ANN,43.0555 - 43.0555,OB14,Authorised Access Point - Pedestrian,55.4904691,-4.53706343
ANN,43.0728 - 43.0728,"ANNBANK JN, MOSSBLOWN  off B742 ",Authorised Access Point - Vehicle,55.49086432,-4.53464766
ANN,45.0905 - 45.0905,"OB 20, B730 TARBOLTON - STAIR ROAD",Authorised Access Point - Pedestrian,55.49309628,-4.48161605
ANN,46.001 - 46.001,Adjacent to Tarbolton Old Station,Authorised Access Point - Vehicle,55.49432213,-4.46949435
ANN,48.0411 - 48.0411,MIDDLETONHILL FARM ROAD,Authorised Access Point - Vehicle,55.51535473,-4.42762043
ANN,49.1426 - 49.1426,"UB 39, B743 AYR ROAD, MAUCHLINE",Authorised Access Point - Pedestrian,55.51226963,-4.3907942
ANS,6.1738 - 6.1738,ALDWARKE,Authorised Access Point,53.45615832,-1.32378341
APL,64.1276 - 64.1276,APPLEDORE,Authorised Access Point - Pedestrian,51.03146787,0.81501317
ARG1,0.0523 - 0.0523,RUTHERGLEN TRAINING SCHOOL LC,Authorised Access Point - Pedestrian,55.83213576,-4.21405786
ARG1,0.0463 - 0.0463,RUTHERGLEN STN  Queen St via LC ,Authorised Access Point - Pedestrian,55.83162661,-4.21398421
ARG1,0.0336 - 0.0336,RUTHERGLEN STN  Victoria St via FB ,Authorised Access Point - Pedestrian,55.83070532,-4.21299133
ARG1,0.025 - 0.025,RUTHERGLEN TSC 25KV SUBSTATION,Authorised Access Point - Pedestrian,55.83027401,-4.211988
ARG1,0.0049 - 0.0049,RUTHERGLEN,Authorised Access Point,55.8300032,-4.20905533
ARG2,4.1107 - 4.1107,KELVINHAUGH TUNNEL  West portal ,Authorised Access Point - Vehicle,55.86462933,-4.29687031
ARG2,4.11 - 4.11,KELVINHAUGH TUNNEL WEST,Authorised Access Point,55.86461573,-4.29673206
ARG2,4.0138 - 4.0138,EXHIBITION CENTRE STATION,Authorised Access Point - Pedestrian,55.86158279,-4.28426527
ARG2,4.0154 - 4.0154,KELVINHAUGH TUNNEL EAST,Authorised Access Point,55.86180296,-4.2836853
ARG2,3.1738 - 3.1738,Exhibition Centre from Pointhouse Road,Authorised Access Point - Road-Rail Machines,55.86088571,-4.2821165
ARG2,3.0907 - 3.0907,ANDERSTON STATION,Authorised Access Point - Pedestrian,55.8598182,-4.27030686
ARG2,3.0286 - 3.0286,ANDERSTON TUNNEL 1 EAST,Authorised Access Point - Pedestrian,55.85882164,-4.26166601
ARG2,3.0166 - 3.0166,GLASGOW CEN L L STN Emergency Exit,Authorised Access Point - Pedestrian,55.85861504,-4.25970449
ARG2,3.0126 - 3.0126,Glasgow Central Low Level Platforms 16 & 17,Authorised Access Point - Pedestrian,55.85856246,-4.25914215
ARG2,2.1377 - 2.1377,ARGYLE STREET STN  West stairs ,Authorised Access Point - Pedestrian,55.8577976,-4.25184317
ARG2,2.1346 - 2.1346,ARGYLE ST STN  Escalator from plat ,Authorised Access Point - Pedestrian,55.85775192,-4.25139311
ARG2,2.132 - 2.132,ARGYLE STREET STN  Escalator to plat ,Authorised Access Point - Pedestrian,55.85770477,-4.25102286
ARG2,2.1258 - 2.1258,ARGYLE STREET STN  East stairs ,Authorised Access Point - Pedestrian,55.85759515,-4.25013767
ARG2,1.0996 - 1.0996,BRIDGETON STATION PLAT 1,Authorised Access Point - Pedestrian,55.8488552,-4.22583051
ARG2,1.0994 - 1.0994,BRIDGETON STATION,Authorised Access Point - Road-Rail Machines,55.84884761,-4.22580292
ARG2,1.0991 - 1.0991,CANNING STREET EAST,Authorised Access Point - Road-Rail Machines,55.84885253,-4.22572972
ARG2,1.0977 - 1.0977,BRIDGETON STATION PLAT 2,Authorised Access Point - Pedestrian,55.84880274,-4.22555114
ARG2,1.09 - 1.09,Bridgeton,Authorised Access Point,55.84859649,-4.22507926
ARG2,0.1769 - 0.1769,DALMARNOCK STATION PLAT 2,Authorised Access Point - Pedestrian,55.84231621,-4.21751662
ARG2,0.176 - 0.176,DALMARNOCK STATION PLAT 1,Authorised Access Point - Pedestrian,55.84224467,-4.21749657
ARH,31.0588 - 31.0588,ARDROSSAN HARBOUR STATION,Authorised Access Point - Vehicle,55.63868888,-4.81816465
ARH,31.0131 - 31.0131,ARDROSSAN TOWN STATION,Authorised Access Point - Pedestrian,55.6397141,-4.81266478
ARH,30.1674 - 30.1674,ARDROSSAN TOWN REAR,Authorised Access Point - Road-Rail Machines,55.64113884,-4.8107851
ARH,30.1122 - 30.1122,ARDROSSAN SOUTH BEACH STATION,Authorised Access Point,55.64246781,-4.80417321
ATH,82.0439 - 82.0439,Hastings Down Sidings,Authorised Access Point - Road-Rail Machines,50.85960105,0.57993463
ATH,81.1506 - 81.1506,Ore/Hastings,Authorised Access Point - Pedestrian,50.86397378,0.58596032
ATH,81.0858 - 81.0858,Ore Siding RRV,Authorised Access Point - Road-Rail Machines,50.8671539,0.59261745
ATH,77.0984 - 77.0984,Doleham,Authorised Access Point - Pedestrian,50.91835193,0.60986326
ATH,78.1402 - 78.1402,Three Oaks,Authorised Access Point - Pedestrian,50.90123876,0.61294534
ATH,79.0802 - 79.0802,Three Oaks/Ore,Authorised Access Point - Pedestrian,50.89212291,0.61395612
ATH,71.055 - 71.055,RYE STATION CAR PARK,Authorised Access Point - Pedestrian,50.95364726,0.73320806
ATH,71.0528 - 71.0528,GROVE RD CROSSING RYE UP SIDE,Authorised Access Point - Pedestrian,50.95374041,0.73345561
ATH,71.0528 - 71.0528,GROVE RD CROSSING RYE DN SIDE,Authorised Access Point - Pedestrian,50.95374041,0.73345561
ATH,70.0426 - 70.0426,Appledore/Rye,Authorised Access Point - Vehicle,50.96182496,0.75381344
ATH,64.1027 - 64.1027,Appledore,Authorised Access Point - Pedestrian,51.03331791,0.81662307
ATH,60.0726 - 60.0726,Ashford/Ham Street,Authorised Access Point - Pedestrian,51.08332173,0.86935424
ATH,56.0352 - 56.0352,Ashford,Authorised Access Point - Pedestrian,51.14271573,0.87616678
ATH,56.0437 - 56.0437,Ashford,Authorised Access Point - Pedestrian,51.14224562,0.8769955
ATH,56.0551 - 56.0551,Ashford-Back of Old Signalbox,Authorised Access Point - Pedestrian,51.14160752,0.87807113
ATH,56.0722 - 56.0722,Ashford,Authorised Access Point - Vehicle,51.14030976,0.87890551
ATH,58.1012 - 58.1012,Ashford/Brenzett Rd A2070 Bridge 1817,Authorised Access Point - Pedestrian,51.10902938,0.87990479
ATL,5.1232 - 5.1232,Shepherds Lane Jnc - Bythorn St,Authorised Access Point - Pedestrian,51.46373624,-0.12017194
ATL,3.123 - 3.123,LINWOOD CLOSE,Authorised Access Point - Vehicle,51.46895565,-0.07496311
AWL,0.0353 - 0.0353,Western Avenue,Authorised Access Point - Pedestrian,51.51833317,-0.26203406
AWP,0.0005 - 0.0005,Anlaby Road Relay Room HU3 2RP,Authorised Access Point - Pedestrian,53.74392349,-0.36707717
AWP,0.01 - 0.01,Cricket Ground rear of KC Stadium HU3 2RS,Authorised Access Point - Road-Rail Machines,53.74432562,-0.36624271
AYH2,39 - 39,NEWTON ON AYR JUNCTION,Authorised Access Point,55.47392892,-4.62948461
AYH2,38.1739 - 38.1739,BELLROCK,Authorised Access Point - Pedestrian,55.48056317,-4.6249363
AYR1,6.1157 - 6.1157,"LANE AT UB 25, MOSS ST, PAISLEY",Authorised Access Point - Vehicle,55.84732761,-4.42592169
AYR1,6.1165 - 6.1165,PAISLEY GILMOUR ST STN PLAT 4  3 ,Authorised Access Point - Vehicle,55.84716261,-4.42499122
AYR1,5.0829 - 5.0829,"SOUTH EAST ACCESS STEPS, ARKLESTON  RD",Authorised Access Point - Pedestrian,55.85472821,-4.39896404
AYR1,4.1121 - 4.1121,Hillington PCI PROJECT USE ONLY ,Authorised Access Point - Vehicle,55.85645526,-4.37755605
AYR1,4.0526 - 4.0526,HILLINGTON WEST STN  LINBURN RD ,Authorised Access Point - Pedestrian,55.85556465,-4.36898146
AYR1,4.0638 - 4.0638,HILLINGTON WEST STATION,Authorised Access Point,55.85561073,-4.3678018
AYR1,3.1311 - 3.1311,HILLINGTON E STN  CHIRNSIDE ROAD ,Authorised Access Point - Pedestrian,55.85420584,-4.35483742
AYR1,3.1268 - 3.1268,HILLINGTON E STN  CARNEGIE ROAD ,Authorised Access Point - Pedestrian,55.85421187,-4.35419385
AYR1,3.0653 - 3.0653,"LADYKIRK DRIVE, HILLINGTON",Authorised Access Point - Pedestrian,55.85319581,-4.34546593
AYR1,3.035 - 3.035,CARDONALD STATION PLAT 2  4 ,Authorised Access Point - Pedestrian,55.85274986,-4.34118108
AYR1,3.035 - 3.035,CARDONALD STATION PLAT 1,Authorised Access Point - Pedestrian,55.85291348,-4.3411318
AYR1,3.0301 - 3.0303,CARDONALD STATION PLAT 2  3 ,Authorised Access Point - Pedestrian,55.85276408,-4.34043419
AYR1,3.0282 - 3.0282,CARDONALD STATION PLAT 2  2 ,Authorised Access Point - Vehicle,55.85273333,-4.34016073
AYR1,3.015 - 3.0155,,Authorised Access Point - Vehicle,55.85254501,-4.33824811
AYR1,3.015 - 3.0155,CARDONALD STATION PLAT 2  1 ,Authorised Access Point - Vehicle,55.85254501,-4.33824811
AYR1,2.1365 - 2.1365,"HOWDENS, CRIAGTON IND ESTATE",Authorised Access Point - Vehicle,55.8516735,-4.33056195
AYR1,2.0294 - 2.0294,KINNING PARK TSC 25KV SUBSTATION,Authorised Access Point - Vehicle,55.85020469,-4.31516366
AYR1,2.0294 - 2.0294,IBROX COMPOUND,Authorised Access Point - Road-Rail Machines,55.85024727,-4.31514543
AYR1,2.0169 - 2.0169,NOT PROVIDED,Authorised Access Point - Vehicle,55.85011056,-4.31333675
AYR1,1.0829 - 1.0829,Gower Street,Authorised Access Point - Vehicle,55.8483434,-4.2973886
AYR1,0.1606 - 0.1606,SHIELDS JUNCTION,Authorised Access Point - Vehicle,55.84760585,-4.28309035
AYR3,22.1035 - 22.1035,VIA CAR PARK DALRY STATION,Authorised Access Point - Vehicle,55.70474729,-4.71166609
AYR3,22.0968 - 22.0968,DALRY STATION,Authorised Access Point,55.70554935,-4.71149086
AYR3,22.0869 - 22.0872,DALRY STATION PLAT 1  4 ,Authorised Access Point - Pedestrian,55.7060887,-4.71108251
AYR3,22.0856 - 22.0859,DALRY STATION PLAT 1  3 ,Authorised Access Point - Pedestrian,55.70619745,-4.71104229
AYR3,22.0836 - 22.0838,DALRY STATION PLAT 1  2 ,Authorised Access Point - Pedestrian,55.70635143,-4.71098928
AYR3,22.0838 - 22.084,DALRY STATION PLAT 2,Authorised Access Point - Pedestrian,55.70633348,-4.71098804
AYR3,22.0773 - 22.0773,DALRY STATION PLAT 1  1 ,Authorised Access Point - Vehicle,55.70686815,-4.71083247
AYR3,21.0955 - 21.0955,BROWNHILL,Authorised Access Point - Pedestrian,55.7188473,-4.70210831
AYR3,19.1361 - 19.1361,GLENGARNOCK STATION PLAT 1,Authorised Access Point - Pedestrian,55.73887956,-4.67500479
AYR3,19.131 - 19.1314,GLENGARNOCK STATION PLAT 2  1 ,Authorised Access Point - Vehicle,55.73924373,-4.67437968
AYR3,19.1277 - 19.1277,GLENGARNOCK STATION PLAT 2  2 ,Authorised Access Point - Pedestrian,55.7394312,-4.67402607
AYR3,19.122 - 19.122,"FORMER UP YARD, GLENGARNOCK",Authorised Access Point - Vehicle,55.73987592,-4.67362313
AYR3,19.1386 - 19.1386,GLENGARNOCK STATION,Authorised Access Point,55.74032915,-4.67282882
AYR3,17.1312 - 17.1312,OLD BEITH NORTH STN YARD AT OB41,Authorised Access Point - Road-Rail Machines,55.76244319,-4.64757467
AYR3,15.1435 - 15.1435,LOCHWINNOCH TSC 25KV SUBSTATION,Authorised Access Point - Vehicle,55.78497489,-4.61853379
AYR3,15.1289 - 15.1289,"VIA CAR PARK, LOCHWINNOCH STN",Authorised Access Point - Road-Rail Machines,55.78593823,-4.61723622
AYR3,15.1269 - 15.1269,LOCHWINNOCH,Authorised Access Point - Road-Rail Machines,55.78605587,-4.61703036
AYR3,15.1147 - 15.1147,LOCHWINNOCH STATION PLAT 1  2 ,Authorised Access Point - Pedestrian,55.78690644,-4.61608886
AYR3,15.1117 - 15.1117,LOCHWINNOCH STATION PLAT 1  1 ,Authorised Access Point - Pedestrian,55.78710933,-4.61584724
AYR3,15.1117 - 15.1117,LOCHWINNOCH STATION PLAT 2  1 ,Authorised Access Point - Pedestrian,55.78710933,-4.61584724
AYR3,13.007 - 13.007,Howwood,Authorised Access Point - Road-Rail Machines,55.81017048,-4.56352592
AYR3,12.1705 - 12.1705,Not Given,Authorised Access Point - Pedestrian,55.81069241,-4.56220354
AYR3,12.1677 - 12.1677,HOWWOOD STATION,Authorised Access Point - Vehicle,55.81080644,-4.56190777
AYR3,12.1667 - 12.1667,"STATION AVENUE, HOWWOOD",Authorised Access Point - Vehicle,55.81370907,-4.55502718
AYR3,11.1406 - 11.1406,"CORSEFORD AVE, MILLIKEN PARK",Authorised Access Point - Vehicle,55.8218091,-4.54041967
AYR3,11.0861 - 11.0861,MILLIKEN PARK STATION PLAT 2,Authorised Access Point - Pedestrian,55.82494046,-4.53393692
AYR3,11.08 - 11.08,MILLIKEN PARK STATION PLAT 1,Authorised Access Point - Pedestrian,55.82523186,-4.5333172
AYR3,11.0731 - 11.0736,"BUS DEPOT, COCHRANEMILL RD, M.PK",Authorised Access Point - Vehicle,55.82557011,-4.53260471
AYR3,10.1524 - 10.1524,"SHANKS CRESCENT, MILLIKEN PARK",Authorised Access Point - Vehicle,55.83056641,-4.52190289
AYR3,10.0437 - 10.0437,"VIA CAR PARK, JOHNSTONE STATION",Authorised Access Point - Vehicle,55.83350601,-4.50689278
AYR3,10.0246 - 10.025,JOHNSTONE STATION,Authorised Access Point - Pedestrian,55.8340179,-4.5041357
AYR3,10.0172 - 10.0174,JOHNSTONE STN  THORNBRAE ROAD ,Authorised Access Point - Pedestrian,55.83428169,-4.5030986
AYR3,10.0168 - 10.0168,JOHNSTONE STATION,Authorised Access Point - Pedestrian,55.83429164,-4.50305133
AYR3,10.0122 - 10.0122,JOHNSTONE STN  SPRINGFIELD PARK ,Authorised Access Point - Pedestrian,55.83443444,-4.50239454
AYR3,9.1218 - 9.1218,"OB 16 OLD RD, ELDERSLIE",Authorised Access Point - Pedestrian,55.83669889,-4.49370624
AYR3,9.0845 - 9.0845,"UB15A OLD ROAD, ELDERSLIE",Authorised Access Point - Pedestrian,55.8373079,-4.48831326
AYR3,8.1592 - 8.1592,MALCOMS YARD,Authorised Access Point - Road-Rail Machines,55.83898473,-4.47372106
AYR3,8.1474 - 8.1474,OFF MAIN ROAD ELDERSLIE,Authorised Access Point - Pedestrian,55.83900771,-4.4719528
AYR3,8.1308 - 8.1308,UB 10 BARNSCOURT ROAD,Authorised Access Point - Pedestrian,55.83932778,-4.46957725
AYR3,7.0687 - 7.0687,"BROWN STREET, PAISLEY",Authorised Access Point - Pedestrian,55.84723891,-4.4381374
AYR3,7.0305 - 7.0305,Blenheim Court Paisley,Authorised Access Point - Pedestrian,55.84737402,-4.43253845
AYR4,26.001 - 26.0012,KILWINNING STATION PLAT 3  1 ,Authorised Access Point - Pedestrian,55.65595452,-4.70925124
AYR4,26.0084 - 26.0084,KILWINNING STATION PLAT 3  2 ,Authorised Access Point - Pedestrian,55.65537431,-4.70906805
AYR4,26.0108 - 26.0108,KILWINNING STATION PLAT 4,Authorised Access Point - Pedestrian,55.65518688,-4.7090074
AYR4,25.0541 - 25.0541,OB 8 ON A737 DALRY ROAD,Authorised Access Point - Pedestrian,55.66606262,-4.70931724
AYR4,25.143 - 25.143,KILWINNING STATION,Authorised Access Point,55.66595187,-4.70916327
AYR4,24.1105 - 24.1105,"DARGARVEN MILL, DALRY  OFF A737 ",Authorised Access Point - Vehicle,55.67580803,-4.70891446
AYR4,26.1456 - 26.1456,BYREHILL JN  VIA LONGFORD AVE ,Authorised Access Point - Vehicle,55.64480986,-4.70271634
AYR4,27.0144 - 27.0144,Byrehill Jnc,Authorised Access Point - Vehicle,55.64158317,-4.7002165
AYR4,28.0441 - 28.0441,OLD BOGSIDE STATION,Authorised Access Point - Vehicle,55.62672064,-4.68539276
AYR4,29.072 - 29.072,IRVINE STATION PLAT 1  2 ,Authorised Access Point - Pedestrian,55.61121049,-4.67479866
AYR4,29.072 - 29.072,IRVINE STATION PLAT 2  2 ,Authorised Access Point - Pedestrian,55.61121049,-4.67479866
AYR4,29.0736 - 29.0736,IRVINE STATION PLAT 1  1 ,Authorised Access Point - Pedestrian,55.61108552,-4.67475839
AYR4,29.0736 - 29.0736,IRVINE STATION PLAT 2  1 ,Authorised Access Point - Pedestrian,55.61108552,-4.67475839
AYR4,29.0753 - 29.0753,IRVINE SOUTH  OFF PORTLAND PL ,Authorised Access Point - Vehicle,55.61095193,-4.67470164
AYR4,29.088 - 29.088,IRVINE STATION,Authorised Access Point,55.6096319,-4.67423061
AYR4,29.101 - 29.101,RIVERWAY,Authorised Access Point - Road-Rail Machines,55.60889911,-4.67386946
AYR4,29.1085 - 29.1085,IRVINE DEPOT,Authorised Access Point - Pedestrian,55.60827907,-4.67361446
AYR4,29.1151 - 29.1151,"PORTLAND AVENUE, IRVINE",Authorised Access Point - Vehicle,55.60772744,-4.67335459
AYR4,30.099 - 30.099,"MARINE DRIVE, GAILES",Authorised Access Point - Pedestrian,55.59485369,-4.66808787
AYR4,30.1702 - 30.1702,"GAILES ROAD, GAILES",Authorised Access Point - Pedestrian,55.58920052,-4.6653725
AYR4,31.0623 - 31.0623,OLD GAILES YARD  VIA GAILES ROAD ,Authorised Access Point - Vehicle,55.58398606,-4.66211477
AYR4,32.0735 - 32.0735,VIA BARASSIE GOLF CLUB,Authorised Access Point - Pedestrian,55.56921748,-4.6540097
AYR4,32.1719 - 32.1721,BARASSIE STATION PLAT 2  1 ,Authorised Access Point - Pedestrian,55.56119558,-4.65133367
AYR4,32.1729 - 32.1733,BARASSIE STATION PLAT 2  2 ,Authorised Access Point - Pedestrian,55.56111549,-4.65129655
AYR4,32.1763 - 32.1766,BARASSIE STATION PLAT 1,Authorised Access Point - Pedestrian,55.56083896,-4.65119861
AYR5,0.1649 - 0.1649,Dundonald Road UB2,Authorised Access Point - Pedestrian,55.54649485,-4.6568831
AYR5,0.1255 - 0.1255,Location 43/1 - Brown Avenue,Authorised Access Point - Pedestrian,55.54966569,-4.65586362
AYR5,1.0351 - 1.0353,TROON SATATION PLAT 2,Authorised Access Point - Pedestrian,55.54259246,-4.65532771
AYR5,1.0351 - 1.04,TROON STATION PLAT 1  1 ,Authorised Access Point - Pedestrian,55.54259246,-4.65532771
AYR5,1.0402 - 1.0404,TROON STATION PLAT 1  2 ,Authorised Access Point - Pedestrian,55.54222579,-4.6548274
AYR5,0.0912 - 0.0912,North Shore Road,Authorised Access Point - Vehicle,55.55237637,-4.65438481
AYR5,0.084 - 0.084,42/5 - ROWAN PLACE,Authorised Access Point - Pedestrian,55.55294005,-4.65404862
AYR5,0.0545 - 0.0545,BARASSIE TSC 25KV SUBSTATION,Authorised Access Point - Pedestrian,55.55520415,-4.65256166
AYR5,1.0886 - 1.0886,"DARLEY PLACE/CRESCENT, TROON",Authorised Access Point - Pedestrian,55.53960213,-4.6504657
AYR5,0.044 - 0.044,BARASSIE,Authorised Access Point,55.5521617,-4.64844161
AYR5,1.1685 - 1.1685,Location 45/1 - Fullerton Drive,Authorised Access Point - Pedestrian,55.53495779,-4.64235352
AYR5,2.0246 - 2.0246,CRAIGEND RD/OLD LOCHGREEN LOOP,Authorised Access Point - Road-Rail Machines,55.53280786,-4.63893018
AYR6,35.071 - 35.071,"B749 SOUTHWOOD ROAD, TROON",Authorised Access Point - Vehicle,55.52791945,-4.63381537
AYR6,40.1078 - 40.1078,AYR STATION PLAT 4  4 ,Authorised Access Point - Pedestrian,55.45823252,-4.62582908
AYR6,40.1051 - 40.1055,AYR STATION PLAT 4  2 ,Authorised Access Point - Vehicle,55.45838883,-4.62566547
AYR6,40.1004 - 40.1004,AYR STATION PLAT 4  3 ,Authorised Access Point - Vehicle,55.45866489,-4.62536746
AYR6,40.0974 - 40.0978,AYR STATION PLAT 1  2 ,Authorised Access Point - Vehicle,55.45883984,-4.62517345
AYR6,40.0967 - 40.0969,AYR STATION PLAT 4  1 ,Authorised Access Point - Pedestrian,55.45887676,-4.62512845
AYR6,39.0779 - 39.0787,NEWTON-ON-AYR STATION PLAT 2,Authorised Access Point - Pedestrian,55.47386237,-4.62588793
AYR6,40.09 - 40.09,CARPARK SMITH ST,Authorised Access Point - Road-Rail Machines,55.45931987,-4.62487792
AYR6,40.0898 - 40.0903,AYR STATION PLAT 1  1 ,Authorised Access Point - Vehicle,55.45927255,-4.62469601
